Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Months,Sales,Ville,Hour,Grouped
172183,Bose SoundSport Headphones,1.0,99.99,03/27/19 13:58,"488 West St, Dallas, TX 75001",3,99.99, Dallas,13,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
172201,Google Phone,1.0,600.0,03/17/19 12:24,"987 13th St, Atlanta, GA 30301",3,600.0, Atlanta,12,"Google Phone,Wired Headphones"
172205,iPhone,1.0,700.0,03/20/19 19:07,"751 Lakeview St, Austin, TX 73301",3,700.0, Austin,19,"iPhone,Apple Airpods Headphones"
172208,Google Phone,1.0,600.0,03/30/19 15:47,"451 11th St, Atlanta, GA 30301",3,600.0, Atlanta,15,"Google Phone,USB-C Charging Cable"
172223,iPhone,1.0,700.0,03/27/19 06:38,"678 Chestnut St, Boston, MA 02215",3,700.0, Boston,6,"iPhone,Lightning Charging Cable"
172241,20in Monitor,1.0,109.99,03/13/19 12:11,"498 Madison St, New York City, NY 10001",3,109.99, New York City,12,"20in Monitor,Wired Headphones"
172265,Google Phone,1.0,600.0,03/02/19 17:25,"999 South St, Boston, MA 02215",3,600.0, Boston,17,"Google Phone,Bose SoundSport Headphones"
172267,Wired Headphones,1.0,11.99,03/25/19 10:12,"473 Ridge St, Atlanta, GA 30301",3,11.99, Atlanta,10,"Wired Headphones,Macbook Pro Laptop"
172293,Google Phone,1.0,600.0,03/01/19 11:05,"397 Hickory St, Boston, MA 02215",3,600.0, Boston,11,"Google Phone,USB-C Charging Cable"
172327,USB-C Charging Cable,1.0,11.95,03/24/19 18:12,"697 2nd St, Seattle, WA 98101",3,11.95, Seattle,18,"USB-C Charging Cable,Lightning Charging Cable"
172357,Vareebadd Phone,1.0,400.0,03/02/19 21:33,"244 5th St, Portland, OR 97035",3,400.0, Portland,21,"Vareebadd Phone,USB-C Charging Cable"
172362,iPhone,1.0,700.0,03/20/19 19:46,"555 Elm St, Boston, MA 02215",3,700.0, Boston,19,"iPhone,Lightning Charging Cable"
172369,Vareebadd Phone,1.0,400.0,03/15/19 14:13,"375 2nd St, San Francisco, CA 94016",3,400.0, San Francisco,14,"Vareebadd Phone,USB-C Charging Cable"
172387,AAA Batteries (4-pack),1.0,2.99,03/06/19 11:49,"162 Elm St, Austin, TX 73301",3,2.99, Austin,11,"AAA Batteries (4-pack),Wired Headphones"
172404,Lightning Charging Cable,1.0,14.95,03/30/19 13:46,"577 Cedar St, Los Angeles, CA 90001",3,14.95, Los Angeles,13,"Lightning Charging Cable,USB-C Charging Cable"
172426,Google Phone,1.0,600.0,03/18/19 12:49,"655 Johnson St, San Francisco, CA 94016",3,600.0, San Francisco,12,"Google Phone,USB-C Charging Cable"
172492,USB-C Charging Cable,1.0,11.95,03/06/19 20:32,"993 Chestnut St, San Francisco, CA 94016",3,11.95, San Francisco,20,"USB-C Charging Cable,Wired Headphones"
172493,iPhone,1.0,700.0,03/26/19 12:27,"372 Madison St, Boston, MA 02215",3,700.0, Boston,12,"iPhone,Wired Headphones"
172495,Lightning Charging Cable,1.0,14.95,03/08/19 14:05,"916 Chestnut St, Boston, MA 02215",3,14.95, Boston,14,"Lightning Charging Cable,USB-C Charging Cable"
172516,AA Batteries (4-pack),1.0,3.84,03/19/19 16:48,"793 9th St, San Francisco, CA 94016",3,3.84, San Francisco,16,"AA Batteries (4-pack),Wired Headphones"
172528,AA Batteries (4-pack),1.0,3.84,03/25/19 18:40,"874 Adams St, Portland, OR 97035",3,3.84, Portland,18,"AA Batteries (4-pack),LG Dryer"
172557,Google Phone,1.0,600.0,03/08/19 10:58,"367 8th St, Dallas, TX 75001",3,600.0, Dallas,10,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
172654,iPhone,1.0,700.0,03/05/19 21:20,"615 Meadow St, Austin, TX 73301",3,700.0, Austin,21,"iPhone,Lightning Charging Cable"
172692,Vareebadd Phone,1.0,400.0,03/23/19 16:53,"109 River St, Los Angeles, CA 90001",3,400.0, Los Angeles,16,"Vareebadd Phone,Wired Headphones"
172706,iPhone,1.0,700.0,03/14/19 14:33,"462 5th St, San Francisco, CA 94016",3,700.0, San Francisco,14,"iPhone,Apple Airpods Headphones"
172716,iPhone,1.0,700.0,03/07/19 08:34,"392 Hill St, Atlanta, GA 30301",3,700.0, Atlanta,8,"iPhone,Lightning Charging Cable"
172725,34in Ultrawide Monitor,1.0,379.99,03/19/19 09:32,"192 1st St, San Francisco, CA 94016",3,379.99, San Francisco,9,"34in Ultrawide Monitor,AA Batteries (4-pack)"
172782,USB-C Charging Cable,1.0,11.95,03/16/19 19:20,"707 Highland St, San Francisco, CA 94016",3,11.95, San Francisco,19,"USB-C Charging Cable,AA Batteries (4-pack)"
172788,Wired Headphones,1.0,11.99,03/19/19 10:03,"998 9th St, Atlanta, GA 30301",3,11.99, Atlanta,10,"Wired Headphones,27in 4K Gaming Monitor"
172800,Google Phone,1.0,600.0,03/13/19 21:07,"321 Hill St, Austin, TX 73301",3,600.0, Austin,21,"Google Phone,USB-C Charging Cable"
172805,AA Batteries (4-pack),2.0,3.84,03/14/19 19:20,"453 Hill St, Atlanta, GA 30301",3,7.68, Atlanta,19,"AA Batteries (4-pack),Bose SoundSport Headphones"
172828,Apple Airpods Headphones,1.0,150.0,03/29/19 21:44,"389 14th St, San Francisco, CA 94016",3,150.0, San Francisco,21,"Apple Airpods Headphones,Lightning Charging Cable"
172847,Google Phone,1.0,600.0,03/30/19 17:06,"828 Lake St, New York City, NY 10001",3,600.0, New York City,17,"Google Phone,Wired Headphones"
172861,Vareebadd Phone,1.0,400.0,03/06/19 11:42,"212 Lake St, Boston, MA 02215",3,400.0, Boston,11,"Vareebadd Phone,Wired Headphones"
172867,Apple Airpods Headphones,1.0,150.0,03/19/19 23:25,"823 Walnut St, Boston, MA 02215",3,150.0, Boston,23,"Apple Airpods Headphones,Google Phone"
172892,Vareebadd Phone,1.0,400.0,03/30/19 20:38,"511 13th St, Dallas, TX 75001",3,400.0, Dallas,20,"Vareebadd Phone,Bose SoundSport Headphones"
172898,iPhone,1.0,700.0,03/12/19 15:19,"140 12th St, Los Angeles, CA 90001",3,700.0, Los Angeles,15,"iPhone,Lightning Charging Cable"
172912,iPhone,1.0,700.0,03/06/19 07:43,"656 Main St, San Francisco, CA 94016",3,700.0, San Francisco,7,"iPhone,Lightning Charging Cable"
172935,iPhone,1.0,700.0,03/05/19 17:48,"969 11th St, Seattle, WA 98101",3,700.0, Seattle,17,"iPhone,Apple Airpods Headphones"
173002,Vareebadd Phone,1.0,400.0,03/07/19 05:32,"235 West St, Los Angeles, CA 90001",3,400.0, Los Angeles,5,"Vareebadd Phone,Wired Headphones"
173055,Apple Airpods Headphones,1.0,150.0,03/23/19 15:33,"269 1st St, New York City, NY 10001",3,150.0, New York City,15,"Apple Airpods Headphones,Wired Headphones"
173056,AA Batteries (4-pack),3.0,3.84,03/12/19 19:22,"421 9th St, Atlanta, GA 30301",3,11.52, Atlanta,19,"AA Batteries (4-pack),Wired Headphones"
173066,Vareebadd Phone,1.0,400.0,03/11/19 13:50,"380 10th St, New York City, NY 10001",3,400.0, New York City,13,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
173084,iPhone,1.0,700.0,03/04/19 22:40,"289 7th St, Atlanta, GA 30301",3,700.0, Atlanta,22,"iPhone,Lightning Charging Cable"
173086,Lightning Charging Cable,1.0,14.95,03/07/19 12:06,"870 Forest St, Los Angeles, CA 90001",3,14.95, Los Angeles,12,"Lightning Charging Cable,34in Ultrawide Monitor"
173118,Apple Airpods Headphones,1.0,150.0,03/04/19 07:45,"197 Lake St, Seattle, WA 98101",3,150.0, Seattle,7,"Apple Airpods Headphones,27in FHD Monitor"
173134,27in 4K Gaming Monitor,1.0,389.99,03/11/19 19:55,"205 Elm St, Los Angeles, CA 90001",3,389.99, Los Angeles,19,"27in 4K Gaming Monitor,Lightning Charging Cable"
173139,Google Phone,1.0,600.0,03/11/19 22:09,"593 Willow St, San Francisco, CA 94016",3,600.0, San Francisco,22,"Google Phone,USB-C Charging Cable"
173179,Apple Airpods Headphones,1.0,150.0,03/14/19 22:08,"68 7th St, Portland, OR 97035",3,150.0, Portland,22,"Apple Airpods Headphones,AA Batteries (4-pack)"
173225,iPhone,1.0,700.0,03/27/19 14:01,"755 Madison St, San Francisco, CA 94016",3,700.0, San Francisco,14,"iPhone,Lightning Charging Cable"
173248,iPhone,1.0,700.0,03/19/19 21:19,"175 Forest St, Los Angeles, CA 90001",3,700.0, Los Angeles,21,"iPhone,Lightning Charging Cable"
173290,Wired Headphones,1.0,11.99,03/07/19 11:15,"707 Church St, Atlanta, GA 30301",3,11.99, Atlanta,11,"Wired Headphones,Lightning Charging Cable"
173294,Lightning Charging Cable,1.0,14.95,03/02/19 17:47,"389 Elm St, Los Angeles, CA 90001",3,14.95, Los Angeles,17,"Lightning Charging Cable,Bose SoundSport Headphones"
173320,Apple Airpods Headphones,1.0,150.0,03/16/19 17:12,"248 12th St, San Francisco, CA 94016",3,150.0, San Francisco,17,"Apple Airpods Headphones,Lightning Charging Cable"
173373,iPhone,1.0,700.0,03/06/19 17:24,"695 9th St, Los Angeles, CA 90001",3,700.0, Los Angeles,17,"iPhone,Wired Headphones"
173377,Wired Headphones,1.0,11.99,03/02/19 21:59,"136 6th St, Portland, OR 97035",3,11.99, Portland,21,"Wired Headphones,USB-C Charging Cable"
173388,Bose SoundSport Headphones,1.0,99.99,03/21/19 15:31,"96 Cherry St, San Francisco, CA 94016",3,99.99, San Francisco,15,"Bose SoundSport Headphones,Bose SoundSport Headphones"
173404,Vareebadd Phone,1.0,400.0,03/13/19 11:04,"676 Jefferson St, Boston, MA 02215",3,400.0, Boston,11,"Vareebadd Phone,Bose SoundSport Headphones"
173421,Bose SoundSport Headphones,2.0,99.99,03/22/19 10:27,"520 2nd St, Portland, OR 97035",3,199.98, Portland,10,"Bose SoundSport Headphones,iPhone"
173428,Vareebadd Phone,1.0,400.0,03/08/19 00:01,"183 Hill St, Portland, OR 97035",3,400.0, Portland,0,"Vareebadd Phone,USB-C Charging Cable"
173438,AA Batteries (4-pack),1.0,3.84,03/10/19 14:36,"162 Adams St, Portland, ME 04101",3,3.84, Portland,14,"AA Batteries (4-pack),AAA Batteries (4-pack)"
173472,iPhone,1.0,700.0,03/08/19 23:10,"145 5th St, San Francisco, CA 94016",3,700.0, San Francisco,23,"iPhone,Wired Headphones"
173485,Google Phone,1.0,600.0,03/02/19 11:20,"415 Meadow St, Boston, MA 02215",3,600.0, Boston,11,"Google Phone,Wired Headphones"
173486,Wired Headphones,1.0,11.99,03/22/19 19:37,"639 6th St, San Francisco, CA 94016",3,11.99, San Francisco,19,"Wired Headphones,USB-C Charging Cable"
173489,Flatscreen TV,1.0,300.0,03/12/19 01:21,"98 10th St, New York City, NY 10001",3,300.0, New York City,1,"Flatscreen TV,Bose SoundSport Headphones"
173493,Wired Headphones,1.0,11.99,03/27/19 23:32,"2 Pine St, Los Angeles, CA 90001",3,11.99, Los Angeles,23,"Wired Headphones,27in 4K Gaming Monitor"
173504,iPhone,1.0,700.0,03/28/19 11:15,"983 Elm St, Boston, MA 02215",3,700.0, Boston,11,"iPhone,Lightning Charging Cable"
173526,AAA Batteries (4-pack),1.0,2.99,03/22/19 05:33,"125 7th St, Dallas, TX 75001",3,2.99, Dallas,5,"AAA Batteries (4-pack),AA Batteries (4-pack)"
173533,ThinkPad Laptop,1.0,999.99,03/23/19 12:44,"288 8th St, Boston, MA 02215",3,999.99, Boston,12,"ThinkPad Laptop,AAA Batteries (4-pack)"
173559,USB-C Charging Cable,1.0,11.95,03/12/19 07:16,"366 Dogwood St, Los Angeles, CA 90001",3,11.95, Los Angeles,7,"USB-C Charging Cable,Bose SoundSport Headphones"
173647,Vareebadd Phone,1.0,400.0,03/14/19 14:21,"310 Cedar St, Atlanta, GA 30301",3,400.0, Atlanta,14,"Vareebadd Phone,Bose SoundSport Headphones,Wired Headphones"
173695,AA Batteries (4-pack),1.0,3.84,03/27/19 12:51,"350 Main St, Dallas, TX 75001",3,3.84, Dallas,12,"AA Batteries (4-pack),Wired Headphones"
173700,iPhone,1.0,700.0,03/14/19 07:06,"269 Walnut St, New York City, NY 10001",3,700.0, New York City,7,"iPhone,Lightning Charging Cable"
173716,Apple Airpods Headphones,1.0,150.0,03/06/19 11:27,"303 Center St, Dallas, TX 75001",3,150.0, Dallas,11,"Apple Airpods Headphones,iPhone"
173733,Vareebadd Phone,1.0,400.0,03/08/19 10:07,"799 Wilson St, San Francisco, CA 94016",3,400.0, San Francisco,10,"Vareebadd Phone,USB-C Charging Cable"
173740,Bose SoundSport Headphones,1.0,99.99,03/11/19 20:17,"725 Ridge St, San Francisco, CA 94016",3,99.99, San Francisco,20,"Bose SoundSport Headphones,Apple Airpods Headphones"
173770,Google Phone,1.0,600.0,03/02/19 13:24,"425 Meadow St, Los Angeles, CA 90001",3,600.0, Los Angeles,13,"Google Phone,Wired Headphones"
173781,iPhone,1.0,700.0,03/14/19 20:08,"981 Wilson St, Atlanta, GA 30301",3,700.0, Atlanta,20,"iPhone,Lightning Charging Cable"
173803,USB-C Charging Cable,2.0,11.95,03/24/19 15:29,"791 4th St, San Francisco, CA 94016",3,23.9, San Francisco,15,"USB-C Charging Cable,USB-C Charging Cable"
173869,Google Phone,1.0,600.0,03/04/19 11:29,"28 Dogwood St, Seattle, WA 98101",3,600.0, Seattle,11,"Google Phone,USB-C Charging Cable"
173918,Bose SoundSport Headphones,1.0,99.99,03/21/19 22:15,"42 Elm St, San Francisco, CA 94016",3,99.99, San Francisco,22,"Bose SoundSport Headphones,Wired Headphones"
173936,AAA Batteries (4-pack),1.0,2.99,03/08/19 15:42,"724 Ridge St, Dallas, TX 75001",3,2.99, Dallas,15,"AAA Batteries (4-pack),Apple Airpods Headphones"
173937,27in 4K Gaming Monitor,1.0,389.99,03/29/19 17:06,"273 7th St, Los Angeles, CA 90001",3,389.99, Los Angeles,17,"27in 4K Gaming Monitor,LG Dryer"
173969,Wired Headphones,1.0,11.99,03/04/19 17:28,"477 Jackson St, San Francisco, CA 94016",3,11.99, San Francisco,17,"Wired Headphones,27in FHD Monitor"
173980,Google Phone,1.0,600.0,03/29/19 06:28,"903 Forest St, Boston, MA 02215",3,600.0, Boston,6,"Google Phone,USB-C Charging Cable"
174137,20in Monitor,1.0,109.99,03/04/19 08:18,"78 Lake St, Seattle, WA 98101",3,109.99, Seattle,8,"20in Monitor,LG Washing Machine"
174152,Wired Headphones,1.0,11.99,03/16/19 13:02,"904 Church St, Los Angeles, CA 90001",3,11.99, Los Angeles,13,"Wired Headphones,LG Washing Machine"
174213,Lightning Charging Cable,1.0,14.95,03/22/19 19:45,"946 5th St, San Francisco, CA 94016",3,14.95, San Francisco,19,"Lightning Charging Cable,iPhone"
174227,iPhone,1.0,700.0,03/28/19 14:16,"639 8th St, Dallas, TX 75001",3,700.0, Dallas,14,"iPhone,Lightning Charging Cable"
174241,Google Phone,1.0,600.0,03/01/19 09:10,"602 Park St, Dallas, TX 75001",3,600.0, Dallas,9,"Google Phone,USB-C Charging Cable"
174243,iPhone,1.0,700.0,03/03/19 21:28,"806 Church St, Austin, TX 73301",3,700.0, Austin,21,"iPhone,Wired Headphones"
174278,Google Phone,1.0,600.0,03/19/19 20:35,"696 Madison St, Portland, OR 97035",3,600.0, Portland,20,"Google Phone,USB-C Charging Cable"
174294,Wired Headphones,1.0,11.99,03/04/19 17:41,"776 Hickory St, Atlanta, GA 30301",3,11.99, Atlanta,17,"Wired Headphones,Google Phone"
174360,iPhone,1.0,700.0,03/12/19 19:05,"362 Washington St, Atlanta, GA 30301",3,700.0, Atlanta,19,"iPhone,Apple Airpods Headphones"
174398,Bose SoundSport Headphones,1.0,99.99,03/27/19 10:15,"331 Ridge St, Boston, MA 02215",3,99.99, Boston,10,"Bose SoundSport Headphones,Wired Headphones"
174403,iPhone,1.0,700.0,03/23/19 09:57,"711 Jefferson St, Boston, MA 02215",3,700.0, Boston,9,"iPhone,Lightning Charging Cable"
174404,Lightning Charging Cable,2.0,14.95,03/22/19 19:14,"48 11th St, Portland, OR 97035",3,29.9, Portland,19,"Lightning Charging Cable,Wired Headphones"
174423,Vareebadd Phone,1.0,400.0,03/14/19 15:25,"373 Dogwood St, Dallas, TX 75001",3,400.0, Dallas,15,"Vareebadd Phone,Wired Headphones"
174435,Google Phone,1.0,600.0,03/22/19 11:50,"812 Willow St, Austin, TX 73301",3,600.0, Austin,11,"Google Phone,Bose SoundSport Headphones"
174496,Google Phone,1.0,600.0,03/19/19 19:33,"346 Meadow St, San Francisco, CA 94016",3,600.0, San Francisco,19,"Google Phone,USB-C Charging Cable"
174506,Lightning Charging Cable,1.0,14.95,03/11/19 12:27,"353 Jefferson St, Portland, OR 97035",3,14.95, Portland,12,"Lightning Charging Cable,20in Monitor"
174509,Wired Headphones,1.0,11.99,03/30/19 19:29,"442 Jefferson St, New York City, NY 10001",3,11.99, New York City,19,"Wired Headphones,USB-C Charging Cable"
174515,Vareebadd Phone,1.0,400.0,03/22/19 10:19,"829 Sunset St, San Francisco, CA 94016",3,400.0, San Francisco,10,"Vareebadd Phone,USB-C Charging Cable"
174527,USB-C Charging Cable,1.0,11.95,03/21/19 18:26,"547 Chestnut St, New York City, NY 10001",3,11.95, New York City,18,"USB-C Charging Cable,27in FHD Monitor"
174531,Lightning Charging Cable,2.0,14.95,03/23/19 17:44,"481 South St, Dallas, TX 75001",3,29.9, Dallas,17,"Lightning Charging Cable,20in Monitor"
174555,Google Phone,1.0,600.0,03/09/19 18:57,"214 Hill St, Seattle, WA 98101",3,600.0, Seattle,18,"Google Phone,USB-C Charging Cable"
174558,Lightning Charging Cable,1.0,14.95,03/31/19 14:18,"641 Church St, San Francisco, CA 94016",3,14.95, San Francisco,14,"Lightning Charging Cable,Bose SoundSport Headphones"
174655,Bose SoundSport Headphones,1.0,99.99,03/19/19 14:23,"24 Main St, Boston, MA 02215",3,99.99, Boston,14,"Bose SoundSport Headphones,USB-C Charging Cable"
174662,iPhone,1.0,700.0,03/29/19 08:56,"517 Ridge St, San Francisco, CA 94016",3,700.0, San Francisco,8,"iPhone,Wired Headphones"
174663,AA Batteries (4-pack),1.0,3.84,03/13/19 19:02,"632 Lake St, Boston, MA 02215",3,3.84, Boston,19,"AA Batteries (4-pack),Lightning Charging Cable"
174667,Google Phone,1.0,600.0,03/25/19 18:02,"270 Wilson St, Atlanta, GA 30301",3,600.0, Atlanta,18,"Google Phone,USB-C Charging Cable"
174683,Google Phone,1.0,600.0,03/19/19 16:16,"503 Meadow St, Dallas, TX 75001",3,600.0, Dallas,16,"Google Phone,Bose SoundSport Headphones"
174691,Apple Airpods Headphones,1.0,150.0,03/17/19 13:22,"672 Highland St, Seattle, WA 98101",3,150.0, Seattle,13,"Apple Airpods Headphones,Apple Airpods Headphones"
174710,Wired Headphones,1.0,11.99,03/11/19 16:34,"660 Lincoln St, Boston, MA 02215",3,11.99, Boston,16,"Wired Headphones,Lightning Charging Cable"
174742,Google Phone,1.0,600.0,03/14/19 17:02,"506 10th St, Seattle, WA 98101",3,600.0, Seattle,17,"Google Phone,USB-C Charging Cable"
174746,Google Phone,1.0,600.0,03/08/19 09:05,"872 Wilson St, New York City, NY 10001",3,600.0, New York City,9,"Google Phone,USB-C Charging Cable"
174748,Apple Airpods Headphones,1.0,150.0,03/04/19 20:45,"471 North St, Austin, TX 73301",3,150.0, Austin,20,"Apple Airpods Headphones,LG Dryer"
174770,iPhone,1.0,700.0,03/29/19 18:47,"636 Johnson St, San Francisco, CA 94016",3,700.0, San Francisco,18,"iPhone,Lightning Charging Cable"
174873,Vareebadd Phone,1.0,400.0,03/18/19 13:52,"685 Maple St, San Francisco, CA 94016",3,400.0, San Francisco,13,"Vareebadd Phone,USB-C Charging Cable"
174930,iPhone,1.0,700.0,03/06/19 10:42,"237 Adams St, San Francisco, CA 94016",3,700.0, San Francisco,10,"iPhone,Lightning Charging Cable"
174932,Google Phone,1.0,600.0,03/15/19 19:32,"10 Lake St, Boston, MA 02215",3,600.0, Boston,19,"Google Phone,Bose SoundSport Headphones"
174933,Wired Headphones,1.0,11.99,03/16/19 19:56,"727 South St, Atlanta, GA 30301",3,11.99, Atlanta,19,"Wired Headphones,Lightning Charging Cable"
174972,USB-C Charging Cable,1.0,11.95,03/26/19 23:02,"389 10th St, New York City, NY 10001",3,11.95, New York City,23,"USB-C Charging Cable,USB-C Charging Cable"
174976,LG Dryer,1.0,600.0,03/26/19 17:53,"134 Highland St, New York City, NY 10001",3,600.0, New York City,17,"LG Dryer,Google Phone"
174993,Wired Headphones,1.0,11.99,03/13/19 10:10,"217 Ridge St, San Francisco, CA 94016",3,11.99, San Francisco,10,"Wired Headphones,Apple Airpods Headphones"
175008,27in 4K Gaming Monitor,1.0,389.99,03/05/19 18:25,"218 Johnson St, Dallas, TX 75001",3,389.99, Dallas,18,"27in 4K Gaming Monitor,Lightning Charging Cable"
175031,Google Phone,1.0,600.0,03/10/19 19:29,"900 8th St, San Francisco, CA 94016",3,600.0, San Francisco,19,"Google Phone,Bose SoundSport Headphones"
175041,iPhone,1.0,700.0,03/27/19 15:23,"996 Church St, Atlanta, GA 30301",3,700.0, Atlanta,15,"iPhone,Lightning Charging Cable"
175109,iPhone,1.0,700.0,03/30/19 11:13,"459 11th St, Los Angeles, CA 90001",3,700.0, Los Angeles,11,"iPhone,Lightning Charging Cable"
175188,Wired Headphones,1.0,11.99,03/23/19 22:14,"606 Chestnut St, Los Angeles, CA 90001",3,11.99, Los Angeles,22,"Wired Headphones,AAA Batteries (4-pack)"
175217,Google Phone,1.0,600.0,03/25/19 10:45,"870 Lake St, Los Angeles, CA 90001",3,600.0, Los Angeles,10,"Google Phone,USB-C Charging Cable"
175267,iPhone,1.0,700.0,03/05/19 14:45,"254 Hickory St, Atlanta, GA 30301",3,700.0, Atlanta,14,"iPhone,Wired Headphones"
175286,iPhone,1.0,700.0,03/26/19 23:16,"987 Madison St, San Francisco, CA 94016",3,700.0, San Francisco,23,"iPhone,Lightning Charging Cable"
175299,USB-C Charging Cable,2.0,11.95,03/25/19 23:39,"375 Lincoln St, Dallas, TX 75001",3,23.9, Dallas,23,"USB-C Charging Cable,AAA Batteries (4-pack)"
175332,iPhone,1.0,700.0,03/21/19 20:40,"622 Wilson St, San Francisco, CA 94016",3,700.0, San Francisco,20,"iPhone,Lightning Charging Cable"
175366,AA Batteries (4-pack),1.0,3.84,03/13/19 16:36,"354 Church St, Los Angeles, CA 90001",3,3.84, Los Angeles,16,"AA Batteries (4-pack),Macbook Pro Laptop"
175367,Lightning Charging Cable,1.0,14.95,03/28/19 16:36,"199 Chestnut St, Los Angeles, CA 90001",3,14.95, Los Angeles,16,"Lightning Charging Cable,AAA Batteries (4-pack)"
175407,Google Phone,1.0,600.0,03/16/19 10:58,"104 2nd St, New York City, NY 10001",3,600.0, New York City,10,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
175507,Vareebadd Phone,1.0,400.0,03/25/19 17:32,"971 Dogwood St, New York City, NY 10001",3,400.0, New York City,17,"Vareebadd Phone,USB-C Charging Cable"
175511,AAA Batteries (4-pack),1.0,2.99,03/23/19 08:49,"43 Jefferson St, Portland, OR 97035",3,2.99, Portland,8,"AAA Batteries (4-pack),USB-C Charging Cable"
175545,USB-C Charging Cable,1.0,11.95,03/11/19 23:30,"242 2nd St, Boston, MA 02215",3,11.95, Boston,23,"USB-C Charging Cable,Lightning Charging Cable"
175559,Google Phone,1.0,600.0,03/26/19 22:49,"142 Dogwood St, Austin, TX 73301",3,600.0, Austin,22,"Google Phone,USB-C Charging Cable"
175592,Google Phone,1.0,600.0,03/29/19 22:12,"177 Johnson St, Los Angeles, CA 90001",3,600.0, Los Angeles,22,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
175673,ThinkPad Laptop,1.0,999.99,03/06/19 17:07,"537 Lincoln St, Boston, MA 02215",3,999.99, Boston,17,"ThinkPad Laptop,Apple Airpods Headphones"
175681,Google Phone,1.0,600.0,03/29/19 23:08,"867 Jefferson St, Dallas, TX 75001",3,600.0, Dallas,23,"Google Phone,USB-C Charging Cable"
175737,Lightning Charging Cable,1.0,14.95,03/13/19 11:58,"906 Forest St, Atlanta, GA 30301",3,14.95, Atlanta,11,"Lightning Charging Cable,AAA Batteries (4-pack)"
175761,iPhone,1.0,700.0,03/13/19 05:25,"356 North St, Portland, OR 97035",3,700.0, Portland,5,"iPhone,Wired Headphones"
175794,Google Phone,1.0,600.0,03/01/19 20:28,"534 Highland St, Seattle, WA 98101",3,600.0, Seattle,20,"Google Phone,USB-C Charging Cable"
175800,Google Phone,1.0,600.0,03/16/19 06:29,"126 7th St, Boston, MA 02215",3,600.0, Boston,6,"Google Phone,Bose SoundSport Headphones"
175807,Vareebadd Phone,1.0,400.0,03/16/19 15:08,"5 11th St, Atlanta, GA 30301",3,400.0, Atlanta,15,"Vareebadd Phone,USB-C Charging Cable"
175833,Flatscreen TV,1.0,300.0,03/11/19 21:14,"727 6th St, New York City, NY 10001",3,300.0, New York City,21,"Flatscreen TV,Wired Headphones"
175868,27in 4K Gaming Monitor,1.0,389.99,03/11/19 21:19,"840 Lakeview St, Los Angeles, CA 90001",3,389.99, Los Angeles,21,"27in 4K Gaming Monitor,Bose SoundSport Headphones"
175916,Bose SoundSport Headphones,1.0,99.99,03/28/19 15:34,"273 Main St, Portland, OR 97035",3,99.99, Portland,15,"Bose SoundSport Headphones,AA Batteries (4-pack)"
175917,Google Phone,1.0,600.0,03/21/19 19:49,"532 7th St, San Francisco, CA 94016",3,600.0, San Francisco,19,"Google Phone,Wired Headphones"
175933,iPhone,1.0,700.0,03/17/19 15:23,"653 Meadow St, Portland, OR 97035",3,700.0, Portland,15,"iPhone,27in 4K Gaming Monitor"
175965,iPhone,1.0,700.0,03/14/19 19:18,"912 Park St, San Francisco, CA 94016",3,700.0, San Francisco,19,"iPhone,Lightning Charging Cable"
176060,AA Batteries (4-pack),3.0,3.84,03/24/19 13:04,"893 Walnut St, New York City, NY 10001",3,11.52, New York City,13,"AA Batteries (4-pack),AAA Batteries (4-pack)"
176087,Google Phone,1.0,600.0,03/18/19 10:17,"500 Cedar St, Los Angeles, CA 90001",3,600.0, Los Angeles,10,"Google Phone,Wired Headphones"
176096,Lightning Charging Cable,1.0,14.95,03/22/19 10:59,"486 10th St, Seattle, WA 98101",3,14.95, Seattle,10,"Lightning Charging Cable,AA Batteries (4-pack)"
176098,Google Phone,1.0,600.0,03/06/19 16:17,"499 Walnut St, San Francisco, CA 94016",3,600.0, San Francisco,16,"Google Phone,USB-C Charging Cable"
176143,USB-C Charging Cable,2.0,11.95,03/31/19 09:35,"158 4th St, Seattle, WA 98101",3,23.9, Seattle,9,"USB-C Charging Cable,iPhone"
176155,iPhone,1.0,700.0,03/25/19 11:38,"73 11th St, Seattle, WA 98101",3,700.0, Seattle,11,"iPhone,Wired Headphones"
176192,iPhone,1.0,700.0,03/07/19 22:40,"315 River St, Los Angeles, CA 90001",3,700.0, Los Angeles,22,"iPhone,Lightning Charging Cable"
176195,27in FHD Monitor,1.0,149.99,03/09/19 05:52,"249 Highland St, New York City, NY 10001",3,149.99, New York City,5,"27in FHD Monitor,AAA Batteries (4-pack)"
176217,iPhone,1.0,700.0,03/09/19 12:25,"633 Center St, San Francisco, CA 94016",3,700.0, San Francisco,12,"iPhone,Lightning Charging Cable"
176224,Google Phone,1.0,600.0,03/15/19 11:10,"592 River St, Atlanta, GA 30301",3,600.0, Atlanta,11,"Google Phone,USB-C Charging Cable"
176241,iPhone,1.0,700.0,03/18/19 10:28,"117 Meadow St, Boston, MA 02215",3,700.0, Boston,10,"iPhone,Wired Headphones"
